,person_age,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
16017,24.0,55179.0,0,RENT,3000.0,MEDICAL,10.83,4.0,585,Yes,0
16018,24.0,89293.0,1,MORTGAGE,7000.0,EDUCATION,6.99,4.0,683,No,0
16019,23.0,90839.0,0,RENT,5000.0,VENTURE,11.34,4.0,632,No,0
16020,26.0,63488.0,4,RENT,8000.0,EDUCATION,10.04,4.0,548,Yes,0
16021,29.0,150946.0,4,RENT,3000.0,EDUCATION,10.69,6.0,597,Yes,0
16022,23.0,60855.0,0,RENT,10000.0,MEDICAL,7.69,3.0,624,Yes,0
16023,30.0,99389.0,7,RENT,5000.0,PERSONAL,10.71,5.0,581,Yes,0
16024,26.0,30879.0,4,RENT,3000.0,DEBTCONSOLIDATION,9.6,4.0,627,Yes,0
16025,26.0,25121.0,7,RENT,4800.0,MEDICAL,8.99,3.0,571,Yes,0
16026,28.0,205205.0,1,MORTGAGE,10000.0,PERSONAL,11.04,5.0,623,No,0
16027,28.0,72794.0,8,RENT,4800.0,HOMEIMPROVEMENT,11.01,6.0,576,Yes,0
16028,29.0,53768.0,3,RENT,7000.0,VENTURE,10.27,8.0,590,Yes,0
16029,24.0,127809.0,0,MORTGAGE,3245.0,EDUCATION,7.58,4.0,643,Yes,0
16030,26.0,92599.0,2,MORTGAGE,10000.0,VENTURE,10.71,3.0,698,No,0
16031,24.0,49973.0,2,RENT,10000.0,HOMEIMPROVEMENT,9.17,5.0,699,Yes,0
16032,25.0,114506.0,0,RENT,14000.0,VENTURE,9.4,3.0,678,Yes,0
16033,37.0,150364.0,13,MORTGAGE,25000.0,PERSONAL,12.78,13.0,673,No,0
16034,29.0,50376.0,5,RENT,9776.0,EDUCATION,9.95,9.0,675,Yes,0
16035,35.0,56240.0,15,RENT,5961.0,PERSONAL,9.2,14.0,702,No,702
16036,24.0,61072.0,0,RENT,13000.0,MEDICAL,11.85,3.0,655,Yes,0
16037,22.0,43113.0,0,RENT,5000.0,MEDICAL,11.42,3.0,667,No,0
16038,48.0,73297.0,26,RENT,10000.0,HOMEIMPROVEMENT,13.03,12.0,671,No,0
16039,23.0,29661.0,0,RENT,5000.0,PERSONAL,6.7,4.0,593,No,0
16040,30.0,205119.0,3,MORTGAGE,35000.0,PERSONAL,13.03,8.0,639,Yes,0
16041,23.0,34987.0,0,MORTGAGE,8000.0,EDUCATION,11.24,4.0,574,Yes,0
16042,26.0,157135.0,2,MORTGAGE,3000.0,PERSONAL,5.65,3.0,643,Yes,0
16043,27.0,77742.0,0,RENT,13000.0,EDUCATION,13.24,10.0,603,Yes,0
16044,26.0,150791.0,7,MORTGAGE,30000.0,MEDICAL,10.32,9.0,585,Yes,0
16045,26.0,67116.0,2,RENT,10202.0,PERSONAL,8.89,3.0,659,Yes,0
16046,30.0,48514.0,9,MORTGAGE,6000.0,MEDICAL,7.75,5.0,591,Yes,0
16047,27.0,162827.0,3,MORTGAGE,4963.0,PERSONAL,11.4,5.0,514,Yes,0
16048,26.0,91228.0,3,RENT,10000.0,VENTURE,7.18,4.0,655,Yes,0
16049,23.0,51451.0,0,MORTGAGE,12000.0,PERSONAL,15.2,3.0,470,Yes,0
16050,46.0,48944.0,24,RENT,8041.0,VENTURE,11.96,12.0,651,Yes,0
16051,30.0,29894.0,5,RENT,5000.0,EDUCATION,9.68,10.0,695,Yes,0
16052,24.0,54991.0,1,RENT,10000.0,EDUCATION,7.51,2.0,704,Yes,704
16053,23.0,55556.0,0,MORTGAGE,9492.0,MEDICAL,10.34,2.0,650,Yes,0
16054,30.0,78849.0,4,RENT,12800.0,PERSONAL,12.66,9.0,692,Yes,0
16055,36.0,64449.0,13,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.64,11.0,625,Yes,0
16056,26.0,68111.0,6,RENT,8130.0,VENTURE,12.63,4.0,634,Yes,0
16057,38.0,164505.0,13,MORTGAGE,8000.0,DEBTCONSOLIDATION,6.99,13.0,540,Yes,0
16058,27.0,75414.0,5,OWN,15000.0,EDUCATION,12.05,7.0,664,No,0
16059,47.0,75385.0,25,RENT,14027.0,VENTURE,12.74,12.0,626,Yes,0
16060,24.0,73182.0,0,RENT,5500.0,PERSONAL,7.95,3.0,614,No,0
16061,24.0,75473.0,4,MORTGAGE,6000.0,DEBTCONSOLIDATION,12.72,3.0,647,Yes,0
16062,29.0,48344.0,3,RENT,5000.0,MEDICAL,7.74,7.0,610,Yes,0
16063,33.0,73645.0,12,RENT,8622.0,PERSONAL,8.97,10.0,535,Yes,0
16064,28.0,55210.0,6,RENT,10000.0,MEDICAL,10.04,6.0,590,Yes,0
16065,31.0,65406.0,10,MORTGAGE,3537.0,PERSONAL,7.89,6.0,683,No,0
16066,25.0,54938.0,2,RENT,5000.0,MEDICAL,10.78,4.0,635,No,0
16067,33.0,46281.0,9,MORTGAGE,14038.0,PERSONAL,14.3,6.0,671,Yes,0
16068,34.0,49375.0,11,RENT,4800.0,EDUCATION,11.23,13.0,632,Yes,0
16069,26.0,37469.0,1,RENT,5172.0,EDUCATION,7.16,6.0,658,Yes,0
16070,24.0,96146.0,1,MORTGAGE,17818.0,MEDICAL,6.75,2.0,599,No,0
16071,30.0,138975.0,5,MORTGAGE,8000.0,VENTURE,8.61,6.0,653,No,0
16072,24.0,163109.0,4,MORTGAGE,15000.0,EDUCATION,15.55,2.0,660,No,0
16073,23.0,91047.0,2,RENT,10000.0,PERSONAL,12.97,4.0,666,No,0
16074,25.0,105557.0,3,MORTGAGE,7500.0,VENTURE,11.79,6.0,667,No,0
16075,30.0,63404.0,5,RENT,14057.0,DEBTCONSOLIDATION,11.59,7.0,563,Yes,0
16076,25.0,62325.0,6,RENT,14991.0,DEBTCONSOLIDATION,11.08,4.0,682,Yes,0
16077,23.0,35672.0,3,MORTGAGE,2000.0,MEDICAL,9.7,3.0,609,Yes,0
16078,27.0,87550.0,3,RENT,7000.0,PERSONAL,10.16,4.0,670,No,0
16079,23.0,156596.0,1,MORTGAGE,30000.0,DEBTCONSOLIDATION,9.92,4.0,532,Yes,0
16080,29.0,66898.0,5,RENT,14000.0,EDUCATION,11.48,7.0,601,Yes,0
16081,35.0,66836.0,13,RENT,6000.0,PERSONAL,11.99,11.0,693,No,0
16082,32.0,81348.0,7,MORTGAGE,6437.0,VENTURE,11.0,6.0,641,Yes,0
16083,27.0,47823.0,5,MORTGAGE,8000.0,EDUCATION,7.18,3.0,626,No,0
16084,22.0,22472.0,0,RENT,2500.0,PERSONAL,8.95,3.0,666,Yes,0
16085,27.0,150854.0,6,MORTGAGE,15628.0,PERSONAL,9.18,4.0,633,No,0
16086,25.0,49328.0,4,RENT,5000.0,DEBTCONSOLIDATION,12.43,3.0,596,Yes,0
16087,26.0,66598.0,3,MORTGAGE,12500.0,MEDICAL,9.4,2.0,673,Yes,0
16088,31.0,80505.0,11,RENT,2546.0,EDUCATION,11.35,10.0,562,Yes,0
16089,23.0,53727.0,0,RENT,3000.0,MEDICAL,10.54,3.0,625,Yes,0
16090,25.0,84943.0,5,OWN,8000.0,VENTURE,15.55,3.0,627,No,0
16091,26.0,64711.0,2,MORTGAGE,8000.0,VENTURE,12.0,3.0,665,No,0
16092,23.0,43816.0,0,RENT,6000.0,EDUCATION,9.83,3.0,659,Yes,0
16093,25.0,121042.0,4,RENT,20000.0,HOMEIMPROVEMENT,13.06,3.0,657,Yes,0
16094,28.0,79364.0,4,RENT,3613.0,MEDICAL,8.26,6.0,595,Yes,0
16095,22.0,33782.0,0,RENT,2589.0,EDUCATION,13.26,3.0,625,Yes,0
16096,31.0,120939.0,8,MORTGAGE,4446.0,EDUCATION,10.96,5.0,558,Yes,0
16097,25.0,91000.0,1,MORTGAGE,5400.0,PERSONAL,13.31,3.0,596,Yes,0
16098,28.0,108886.0,6,MORTGAGE,12000.0,EDUCATION,7.5,6.0,661,No,0
16099,27.0,117472.0,4,MORTGAGE,1500.0,PERSONAL,10.52,10.0,693,Yes,0
16100,25.0,45422.0,0,RENT,5983.0,EDUCATION,8.2,3.0,653,Yes,0
16101,26.0,63214.0,2,MORTGAGE,6533.0,PERSONAL,8.14,4.0,618,Yes,0
16102,25.0,40366.0,0,MORTGAGE,8000.0,EDUCATION,10.05,3.0,524,Yes,0
16103,27.0,199470.0,5,MORTGAGE,5317.0,DEBTCONSOLIDATION,5.42,6.0,626,Yes,0
16104,24.0,109137.0,2,RENT,15000.0,HOMEIMPROVEMENT,16.26,4.0,624,Yes,0
16105,25.0,34572.0,0,RENT,3221.0,DEBTCONSOLIDATION,11.38,5.0,631,Yes,0
16106,26.0,104461.0,1,MORTGAGE,20000.0,MEDICAL,9.93,4.0,584,Yes,0
16107,29.0,98345.0,8,RENT,12000.0,PERSONAL,9.5,7.0,630,Yes,0
16108,21.0,18181.0,0,RENT,2000.0,VENTURE,7.03,3.0,691,Yes,0
16109,31.0,51302.0,8,RENT,2000.0,VENTURE,6.96,7.0,566,Yes,0
16110,26.0,39909.0,5,MORTGAGE,3250.0,HOMEIMPROVEMENT,6.99,4.0,623,Yes,0
16111,35.0,70418.0,15,RENT,9000.0,DEBTCONSOLIDATION,11.0,10.0,647,No,0
16112,32.0,145315.0,9,MORTGAGE,5614.0,HOMEIMPROVEMENT,10.39,8.0,551,Yes,0
16113,26.0,51377.0,7,MORTGAGE,15045.0,EDUCATION,12.25,3.0,593,Yes,0
16114,33.0,162654.0,8,MORTGAGE,20000.0,MEDICAL,13.98,8.0,585,Yes,0
16115,25.0,36931.0,0,RENT,7000.0,MEDICAL,10.14,4.0,677,No,0
16116,31.0,422979.0,8,MORTGAGE,10500.0,HOMEIMPROVEMENT,15.7,8.0,623,Yes,0
16117,26.0,121108.0,0,MORTGAGE,10000.0,EDUCATION,12.44,7.0,650,No,0
16118,28.0,63427.0,1,RENT,14000.0,DEBTCONSOLIDATION,8.97,6.0,615,Yes,0
16119,26.0,112868.0,4,MORTGAGE,6203.0,PERSONAL,14.09,3.0,688,Yes,0
16120,22.0,31015.0,0,RENT,4000.0,EDUCATION,8.82,4.0,657,Yes,0
16121,26.0,52063.0,5,MORTGAGE,10000.0,EDUCATION,7.31,3.0,644,Yes,0
16122,26.0,39198.0,5,MORTGAGE,6000.0,DEBTCONSOLIDATION,8.97,5.0,552,Yes,0
16123,24.0,34701.0,4,RENT,5000.0,MEDICAL,11.27,5.0,584,No,0
16124,29.0,70268.0,5,RENT,17287.0,EDUCATION,10.79,6.0,658,Yes,0
16125,26.0,100510.0,0,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.04,6.0,650,Yes,0
16126,25.0,70489.0,1,MORTGAGE,9000.0,EDUCATION,7.88,5.0,566,Yes,0
16127,25.0,78954.0,0,MORTGAGE,12000.0,VENTURE,12.22,4.0,524,No,0
16128,23.0,102571.0,2,RENT,10000.0,VENTURE,8.05,3.0,569,No,0
16129,27.0,108247.0,2,MORTGAGE,4941.0,EDUCATION,12.51,6.0,670,No,0
16130,25.0,157290.0,1,MORTGAGE,18480.0,EDUCATION,11.04,3.0,603,Yes,0
16131,28.0,113750.0,3,RENT,9854.0,PERSONAL,13.8,5.0,612,No,0
16132,30.0,58801.0,5,RENT,7773.0,PERSONAL,9.04,7.0,504,Yes,0
16133,24.0,64338.0,0,RENT,12000.0,MEDICAL,11.74,3.0,699,No,0
16134,28.0,32186.0,7,RENT,2500.0,HOMEIMPROVEMENT,12.75,7.0,667,Yes,0
16135,27.0,72959.0,1,RENT,12687.0,DEBTCONSOLIDATION,11.45,8.0,668,Yes,0
16136,36.0,105425.0,8,MORTGAGE,24467.0,MEDICAL,11.61,10.0,672,Yes,0
16137,33.0,144927.0,11,MORTGAGE,20000.0,VENTURE,7.97,7.0,544,Yes,0
16138,27.0,113110.0,3,MORTGAGE,12000.0,VENTURE,8.29,7.0,555,Yes,0
16139,22.0,54957.0,3,RENT,4000.0,PERSONAL,7.9,3.0,625,No,0
16140,24.0,63376.0,5,MORTGAGE,6000.0,VENTURE,13.58,4.0,674,No,0
16141,28.0,43937.0,6,RENT,1000.0,MEDICAL,10.28,7.0,654,Yes,0
16142,39.0,72918.0,19,RENT,5000.0,EDUCATION,14.3,11.0,670,No,0
16143,26.0,52810.0,0,MORTGAGE,9182.0,EDUCATION,10.48,5.0,636,Yes,0
16144,33.0,36625.0,9,RENT,4200.0,VENTURE,7.97,8.0,669,Yes,0
16145,28.0,75517.0,4,RENT,7000.0,MEDICAL,9.12,6.0,621,Yes,0
16146,28.0,51230.0,4,RENT,3000.0,DEBTCONSOLIDATION,12.31,4.0,655,Yes,0
16147,25.0,32456.0,5,RENT,5258.0,EDUCATION,9.56,3.0,629,Yes,0
16148,23.0,44320.0,0,RENT,6000.0,EDUCATION,8.9,3.0,648,No,0
16149,26.0,280570.0,2,MORTGAGE,23915.0,HOMEIMPROVEMENT,13.53,3.0,582,Yes,0
16150,25.0,40781.0,2,RENT,5000.0,EDUCATION,11.67,4.0,642,No,0
16151,28.0,168633.0,4,MORTGAGE,10000.0,EDUCATION,11.96,6.0,603,No,0
16152,25.0,51320.0,0,MORTGAGE,7000.0,HOMEIMPROVEMENT,8.59,4.0,684,No,0
16153,29.0,77092.0,5,RENT,5000.0,EDUCATION,11.94,9.0,570,Yes,0
16154,24.0,38584.0,5,RENT,1279.0,EDUCATION,9.47,2.0,711,No,711
16155,33.0,144768.0,14,MORTGAGE,8947.0,PERSONAL,9.67,7.0,637,Yes,0
16156,34.0,82452.0,10,MORTGAGE,5000.0,EDUCATION,13.49,9.0,648,Yes,0
16157,23.0,73430.0,2,RENT,7000.0,DEBTCONSOLIDATION,11.13,4.0,597,Yes,0
16158,30.0,67244.0,7,RENT,5000.0,PERSONAL,8.0,6.0,609,Yes,0
16159,23.0,57632.0,0,MORTGAGE,15000.0,MEDICAL,8.61,3.0,615,No,0
16160,27.0,104463.0,7,RENT,6000.0,EDUCATION,6.54,9.0,624,Yes,0
16161,30.0,56185.0,4,MORTGAGE,6000.0,PERSONAL,10.53,7.0,675,No,0
16162,31.0,30609.0,7,RENT,6623.0,MEDICAL,13.17,6.0,648,No,0
16163,28.0,204997.0,2,MORTGAGE,20000.0,EDUCATION,10.75,8.0,689,No,0
16164,24.0,54750.0,0,RENT,1500.0,MEDICAL,7.5,4.0,606,No,0
16165,25.0,48783.0,3,RENT,8044.0,PERSONAL,9.46,4.0,607,No,0
16166,33.0,49951.0,13,RENT,7200.0,EDUCATION,11.24,8.0,627,Yes,0
16167,24.0,60860.0,0,RENT,8000.0,PERSONAL,15.39,3.0,612,Yes,0
16168,26.0,50890.0,1,RENT,6442.0,MEDICAL,7.7,5.0,661,Yes,0
16169,34.0,29660.0,8,MORTGAGE,1500.0,DEBTCONSOLIDATION,8.98,13.0,649,Yes,0
16170,26.0,88457.0,2,MORTGAGE,19072.0,PERSONAL,10.78,4.0,651,Yes,0
16171,24.0,102717.0,0,MORTGAGE,7000.0,DEBTCONSOLIDATION,10.82,4.0,608,Yes,0
16172,29.0,144911.0,3,RENT,10111.0,EDUCATION,5.49,7.0,677,No,0
16173,26.0,92664.0,1,MORTGAGE,10000.0,MEDICAL,10.71,3.0,596,Yes,0
16174,22.0,51300.0,0,RENT,7000.0,VENTURE,14.59,4.0,624,Yes,0
16175,27.0,100027.0,2,MORTGAGE,5000.0,PERSONAL,8.57,7.0,657,Yes,0
16176,32.0,74625.0,12,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.12,10.0,641,Yes,0
16177,33.0,49382.0,7,MORTGAGE,16208.0,MEDICAL,7.07,9.0,591,Yes,0
16178,25.0,46952.0,6,MORTGAGE,15156.0,DEBTCONSOLIDATION,14.22,3.0,623,No,0
16179,29.0,120934.0,10,MORTGAGE,20016.0,PERSONAL,14.74,10.0,675,Yes,0
16180,23.0,66996.0,0,RENT,7200.0,DEBTCONSOLIDATION,8.47,3.0,614,No,0
16181,37.0,84852.0,16,RENT,15000.0,PERSONAL,14.98,15.0,647,Yes,0
16182,32.0,97075.0,11,MORTGAGE,24000.0,DEBTCONSOLIDATION,9.91,7.0,702,No,702
16183,29.0,55424.0,0,MORTGAGE,15006.0,HOMEIMPROVEMENT,15.94,9.0,515,Yes,0
16184,29.0,51335.0,8,RENT,2000.0,DEBTCONSOLIDATION,11.89,7.0,613,Yes,0
16185,25.0,121026.0,2,MORTGAGE,12000.0,VENTURE,10.16,3.0,501,Yes,0
16186,26.0,79087.0,3,MORTGAGE,7200.0,VENTURE,11.65,6.0,566,Yes,0
16187,31.0,68785.0,11,RENT,7500.0,VENTURE,11.48,9.0,592,No,0
16188,33.0,54540.0,11,RENT,9600.0,EDUCATION,8.5,5.0,636,Yes,0
16189,23.0,102728.0,0,OWN,8000.0,PERSONAL,12.98,4.0,502,Yes,0
16190,27.0,92458.0,4,RENT,12000.0,DEBTCONSOLIDATION,8.51,4.0,576,No,0
16191,27.0,84740.0,3,MORTGAGE,20000.0,HOMEIMPROVEMENT,13.34,5.0,701,Yes,701
16192,27.0,41914.0,6,RENT,3394.0,MEDICAL,10.72,7.0,587,Yes,0
16193,24.0,55964.0,0,RENT,10000.0,EDUCATION,8.16,3.0,612,Yes,0
16194,25.0,64813.0,1,MORTGAGE,8000.0,VENTURE,6.35,3.0,626,No,0
16195,22.0,84080.0,0,RENT,6000.0,VENTURE,13.23,3.0,561,Yes,0
16196,28.0,96921.0,6,MORTGAGE,3000.0,MEDICAL,5.91,4.0,653,Yes,0
16197,28.0,144630.0,4,MORTGAGE,20000.0,EDUCATION,11.32,8.0,687,No,0
16198,26.0,40770.0,3,RENT,4801.0,VENTURE,12.69,4.0,689,Yes,0
16199,33.0,82715.0,12,MORTGAGE,3483.0,PERSONAL,12.08,10.0,659,No,0
16200,24.0,109121.0,3,MORTGAGE,9500.0,DEBTCONSOLIDATION,11.46,4.0,651,No,0
16201,23.0,55381.0,2,RENT,9000.0,EDUCATION,9.79,3.0,592,No,0
16202,25.0,60997.0,2,RENT,8000.0,EDUCATION,18.52,3.0,680,Yes,0
16203,23.0,96844.0,0,MORTGAGE,10000.0,PERSONAL,7.65,4.0,590,Yes,0
16204,25.0,85186.0,0,RENT,7200.0,HOMEIMPROVEMENT,8.18,4.0,569,No,0
16205,22.0,30887.0,0,RENT,7000.0,DEBTCONSOLIDATION,12.26,3.0,693,Yes,0
16206,26.0,187107.0,5,MORTGAGE,18000.0,EDUCATION,7.02,4.0,674,Yes,0
16207,37.0,66848.0,14,RENT,10000.0,MEDICAL,12.37,12.0,643,No,0
16208,27.0,63154.0,5,MORTGAGE,3500.0,VENTURE,8.14,4.0,641,Yes,0
16209,22.0,48787.0,0,MORTGAGE,4776.0,DEBTCONSOLIDATION,8.18,3.0,586,Yes,0
16210,40.0,109983.0,20,MORTGAGE,7920.0,MEDICAL,9.23,12.0,542,Yes,0
16211,33.0,126816.0,11,MORTGAGE,12000.0,VENTURE,7.25,7.0,644,No,0
16212,33.0,47081.0,12,RENT,10464.0,MEDICAL,11.81,9.0,674,No,0
16213,26.0,102924.0,4,RENT,16000.0,VENTURE,13.28,4.0,606,Yes,0
16214,38.0,58458.0,13,RENT,3000.0,EDUCATION,5.51,10.0,544,Yes,0
16215,31.0,126727.0,9,RENT,24000.0,DEBTCONSOLIDATION,10.27,7.0,644,Yes,0
16216,24.0,62285.0,2,RENT,8000.0,DEBTCONSOLIDATION,10.83,3.0,724,No,724
16217,29.0,53140.0,8,RENT,4041.0,MEDICAL,12.85,8.0,565,Yes,0
16218,44.0,46997.0,19,RENT,1000.0,EDUCATION,14.07,12.0,659,Yes,0
16219,23.0,66771.0,3,RENT,4500.0,VENTURE,7.56,5.0,604,Yes,0
16220,26.0,88410.0,6,MORTGAGE,16087.0,EDUCATION,9.16,5.0,654,No,0
16221,29.0,265854.0,4,MORTGAGE,8423.0,DEBTCONSOLIDATION,11.52,4.0,662,No,0
16222,24.0,38368.0,2,RENT,8000.0,DEBTCONSOLIDATION,6.78,4.0,658,Yes,0
16223,29.0,77574.0,4,RENT,12930.0,HOMEIMPROVEMENT,12.18,8.0,723,Yes,723
16224,26.0,124953.0,7,MORTGAGE,6000.0,MEDICAL,11.01,6.0,625,Yes,0
16225,25.0,73031.0,1,MORTGAGE,5000.0,VENTURE,8.89,3.0,659,No,0
16226,39.0,126971.0,20,MORTGAGE,20000.0,VENTURE,13.58,12.0,653,Yes,0
16227,24.0,54988.0,2,RENT,4000.0,VENTURE,13.62,4.0,681,No,0
16228,24.0,63281.0,3,RENT,8000.0,EDUCATION,12.43,4.0,704,Yes,704
16229,32.0,163262.0,9,MORTGAGE,15000.0,EDUCATION,12.99,10.0,660,Yes,0
16230,24.0,115031.0,2,RENT,6000.0,PERSONAL,7.92,3.0,620,Yes,0
16231,25.0,52785.0,0,RENT,8000.0,MEDICAL,8.63,4.0,683,Yes,0
16232,34.0,117395.0,11,MORTGAGE,25000.0,HOMEIMPROVEMENT,17.96,9.0,634,No,0
16233,36.0,84997.0,15,RENT,10000.0,HOMEIMPROVEMENT,11.0,10.0,554,No,0
16234,25.0,99713.0,6,MORTGAGE,9192.0,DEBTCONSOLIDATION,6.24,3.0,639,Yes,0
16235,27.0,93378.0,5,MORTGAGE,23737.0,EDUCATION,6.76,10.0,683,Yes,0
16236,29.0,49166.0,9,RENT,8514.0,MEDICAL,11.87,8.0,534,Yes,0
16237,31.0,51582.0,6,RENT,6000.0,VENTURE,13.44,10.0,647,Yes,0
16238,25.0,60979.0,3,OWN,3000.0,EDUCATION,6.5,3.0,573,Yes,0
16239,25.0,91212.0,3,RENT,10000.0,VENTURE,6.76,4.0,573,Yes,0
16240,41.0,97361.0,18,MORTGAGE,14481.0,HOMEIMPROVEMENT,9.87,9.0,628,Yes,0
16241,28.0,48753.0,5,RENT,11498.0,PERSONAL,9.33,5.0,723,No,723
16242,26.0,36934.0,4,RENT,7200.0,VENTURE,13.4,6.0,628,Yes,0
16243,29.0,100328.0,5,MORTGAGE,4500.0,DEBTCONSOLIDATION,10.58,9.0,553,Yes,0
16244,32.0,85000.0,8,MORTGAGE,8467.0,DEBTCONSOLIDATION,9.91,12.0,664,Yes,0
16245,26.0,93482.0,4,OWN,2797.0,DEBTCONSOLIDATION,10.69,4.0,597,Yes,0
16246,47.0,102977.0,23,MORTGAGE,8000.0,HOMEIMPROVEMENT,7.55,21.0,610,Yes,0
16247,27.0,79252.0,5,MORTGAGE,10333.0,MEDICAL,6.25,7.0,640,Yes,0
16248,29.0,75787.0,7,MORTGAGE,12000.0,VENTURE,10.81,8.0,574,Yes,0
16249,30.0,43223.0,5,RENT,4000.0,MEDICAL,8.58,6.0,574,No,0
16250,29.0,106557.0,7,RENT,17647.0,EDUCATION,14.13,6.0,718,No,718
16251,30.0,192986.0,7,MORTGAGE,14668.0,VENTURE,13.11,6.0,577,Yes,0
16252,23.0,63366.0,0,RENT,3000.0,DEBTCONSOLIDATION,6.11,2.0,641,No,0
16253,23.0,44489.0,0,RENT,5000.0,EDUCATION,12.99,4.0,655,Yes,0
16254,28.0,63633.0,2,RENT,8400.0,VENTURE,9.12,5.0,536,Yes,0
16255,26.0,72878.0,5,MORTGAGE,20000.0,EDUCATION,11.01,4.0,616,Yes,0
16256,23.0,84647.0,0,RENT,1367.0,DEBTCONSOLIDATION,12.13,3.0,651,Yes,0
16257,28.0,139273.0,9,MORTGAGE,4405.0,PERSONAL,11.41,7.0,677,Yes,0
16258,34.0,132992.0,13,MORTGAGE,10000.0,DEBTCONSOLIDATION,9.06,10.0,667,Yes,0
16259,49.0,860787.0,25,MORTGAGE,12635.0,PERSONAL,9.83,26.0,620,No,0
16260,28.0,60987.0,4,MORTGAGE,10000.0,PERSONAL,6.69,5.0,559,No,0
16261,27.0,44402.0,4,MORTGAGE,6000.0,VENTURE,12.4,5.0,663,No,0
16262,27.0,70320.0,4,MORTGAGE,2981.0,PERSONAL,7.41,5.0,630,Yes,0
16263,25.0,73066.0,6,RENT,5500.0,MEDICAL,10.37,3.0,602,Yes,0
16264,27.0,41635.0,3,RENT,2100.0,PERSONAL,12.15,9.0,682,No,0
16265,28.0,36953.0,2,RENT,8000.0,PERSONAL,11.01,8.0,637,Yes,0
16266,29.0,33549.0,6,MORTGAGE,2123.0,PERSONAL,8.83,6.0,676,No,0
16267,40.0,84727.0,18,RENT,5000.0,PERSONAL,12.55,12.0,658,Yes,0
16268,35.0,109115.0,13,MORTGAGE,18000.0,MEDICAL,9.74,10.0,621,Yes,0
16269,25.0,63417.0,3,MORTGAGE,3903.0,EDUCATION,11.08,4.0,590,Yes,0
16270,33.0,102828.0,10,MORTGAGE,3817.0,MEDICAL,5.64,12.0,626,No,0
16271,29.0,27302.0,8,OWN,8079.0,DEBTCONSOLIDATION,6.58,6.0,679,No,0
16272,28.0,83763.0,7,MORTGAGE,1098.0,EDUCATION,11.7,6.0,676,No,0
16273,26.0,58311.0,5,RENT,4000.0,DEBTCONSOLIDATION,10.74,3.0,643,Yes,0
16274,23.0,108954.0,0,MORTGAGE,8000.0,EDUCATION,7.11,3.0,547,No,0
16275,23.0,68446.0,1,MORTGAGE,12000.0,MEDICAL,10.99,3.0,629,Yes,0
16276,24.0,49230.0,0,MORTGAGE,5000.0,MEDICAL,12.81,3.0,567,No,0
16277,29.0,95580.0,5,MORTGAGE,10000.0,DEBTCONSOLIDATION,9.41,5.0,645,Yes,0
16278,26.0,121185.0,3,MORTGAGE,15000.0,VENTURE,15.92,3.0,617,Yes,0
16279,24.0,72487.0,0,MORTGAGE,7000.0,EDUCATION,11.91,3.0,624,Yes,0
16280,23.0,115018.0,0,RENT,10000.0,VENTURE,8.32,4.0,644,Yes,0
16281,29.0,73424.0,4,RENT,9600.0,EDUCATION,7.99,10.0,587,No,0
16282,28.0,58417.0,3,MORTGAGE,5000.0,MEDICAL,10.64,8.0,623,Yes,0
16283,23.0,87293.0,2,RENT,6147.0,EDUCATION,6.43,3.0,634,No,0
16284,26.0,29811.0,4,RENT,4500.0,EDUCATION,12.28,4.0,673,No,0
16285,29.0,118606.0,4,MORTGAGE,14000.0,MEDICAL,9.54,5.0,624,Yes,0
16286,29.0,58478.0,2,MORTGAGE,10000.0,EDUCATION,7.86,5.0,540,Yes,0
16287,25.0,54534.0,1,RENT,7500.0,MEDICAL,10.78,4.0,674,No,0
16288,27.0,113693.0,3,MORTGAGE,14923.0,VENTURE,7.22,3.0,516,Yes,0
16289,24.0,82345.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.96,4.0,622,Yes,0
16290,22.0,48834.0,0,RENT,6000.0,EDUCATION,8.19,4.0,654,Yes,0
16291,27.0,62749.0,3,OWN,15000.0,EDUCATION,8.13,4.0,667,No,0
16292,20.0,226402.0,0,MORTGAGE,2000.0,VENTURE,8.59,4.0,531,Yes,0
16293,31.0,37046.0,11,MORTGAGE,10683.0,HOMEIMPROVEMENT,9.56,9.0,700,Yes,0
16294,25.0,57302.0,1,MORTGAGE,12000.0,MEDICAL,13.3,3.0,686,Yes,0
16295,42.0,29897.0,20,RENT,5000.0,EDUCATION,11.48,12.0,732,No,732
16296,40.0,115106.0,18,MORTGAGE,21548.0,HOMEIMPROVEMENT,13.98,12.0,768,No,768
16297,25.0,82508.0,2,MORTGAGE,8449.0,MEDICAL,7.88,4.0,586,Yes,0
16298,27.0,76531.0,2,MORTGAGE,14000.0,PERSONAL,11.62,3.0,597,Yes,0
16299,27.0,76627.0,3,MORTGAGE,8068.0,EDUCATION,7.47,6.0,625,Yes,0
16300,29.0,47758.0,9,RENT,2000.0,EDUCATION,15.05,9.0,590,Yes,0
16301,25.0,111434.0,3,MORTGAGE,25000.0,EDUCATION,12.7,4.0,653,Yes,0
16302,28.0,99489.0,6,OWN,25000.0,EDUCATION,16.07,5.0,738,Yes,738
